RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;C159;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3640;;
Temperature Maximum;26,8°C;;
Temperature Minimum;12°C;;
Temperature Average;16,6°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;63,8%RH;;
Humidity Minimum;42,4%RH;;
Humidity Average;54,7%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:47;;
End Time;29-05-2022 1:02;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:47:23;18,4;44,4
2;2022-05-16 09:52:23;17,6;42,4
3;2022-05-16 09:57:23;17,3;42,5
4;2022-05-16 10:02:23;17,1;44,3
5;2022-05-16 10:07:23;17;44,8
6;2022-05-16 10:12:23;16,9;45
7;2022-05-16 10:17:23;16,8;45,2
8;2022-05-16 10:22:23;16,7;45,3
9;2022-05-16 10:27:23;16,6;45,4
10;2022-05-16 10:32:23;16,6;45,5
11;2022-05-16 10:37:23;16,5;45,5
12;2022-05-16 10:42:23;16,5;45,9
13;2022-05-16 10:47:23;16,4;46
14;2022-05-16 10:52:23;16,4;46
15;2022-05-16 10:57:23;16,4;46,4
16;2022-05-16 11:02:23;16,4;46,8
17;2022-05-16 11:07:23;16,6;47,1
18;2022-05-16 11:12:23;16,9;47
19;2022-05-16 11:17:23;17,1;46,7
20;2022-05-16 11:22:23;17,2;46,5
21;2022-05-16 11:27:23;17,3;46,2
22;2022-05-16 11:32:23;17,2;46,1
23;2022-05-16 11:37:23;17,2;45,4
24;2022-05-16 11:42:23;17,2;45,8
25;2022-05-16 11:47:23;17,1;45,9
26;2022-05-16 11:52:23;17,1;46
27;2022-05-16 11:57:23;17;46,2
28;2022-05-16 12:02:23;17;46,2
29;2022-05-16 12:07:23;17;46,3
30;2022-05-16 12:12:23;16,9;46,4
31;2022-05-16 12:17:23;16,9;46,4
32;2022-05-16 12:22:23;16,9;46,5
33;2022-05-16 12:27:23;16,9;46,5
34;2022-05-16 12:32:23;16,8;46,6
35;2022-05-16 12:37:23;16,8;46,7
36;2022-05-16 12:42:23;16,8;46,7
37;2022-05-16 12:47:23;16,8;46,8
38;2022-05-16 12:52:23;16,8;46,9
39;2022-05-16 12:57:23;16,7;46,9
40;2022-05-16 13:02:23;16,7;46,9
41;2022-05-16 13:07:23;16,8;47
42;2022-05-16 13:12:23;16,7;47
43;2022-05-16 13:17:23;16,7;47,1
44;2022-05-16 13:22:23;16,8;47,1
45;2022-05-16 13:27:23;16,7;47,1
46;2022-05-16 13:32:23;16,7;47,1
47;2022-05-16 13:37:23;16,8;47,1
48;2022-05-16 13:42:23;16,8;47,1
49;2022-05-16 13:47:23;16,8;47,1
50;2022-05-16 13:52:23;16,8;47,1
51;2022-05-16 13:57:23;16,7;47,2
52;2022-05-16 14:02:23;16,8;47,2
53;2022-05-16 14:07:23;16,8;47,3
54;2022-05-16 14:12:23;16,8;47,3
55;2022-05-16 14:17:23;16,8;47,4
56;2022-05-16 14:22:23;16,8;47,4
57;2022-05-16 14:27:23;16,9;47,5
58;2022-05-16 14:32:23;16,9;47,6
59;2022-05-16 14:37:23;17;47,7
60;2022-05-16 14:42:23;17,1;47,8
61;2022-05-16 14:47:23;17,1;47,8
62;2022-05-16 14:52:23;17,2;47,8
63;2022-05-16 14:57:23;17,2;47,8
64;2022-05-16 15:02:23;17,3;47,8
65;2022-05-16 15:07:23;18,5;46,5
66;2022-05-16 15:12:23;18,7;46
67;2022-05-16 15:17:23;18,8;45,8
68;2022-05-16 15:22:23;18,9;45,5
69;2022-05-16 15:27:23;18,9;45,4
70;2022-05-16 15:32:23;18,9;45,3
71;2022-05-16 15:37:23;18,9;45,2
72;2022-05-16 15:42:23;18,9;45,3
73;2022-05-16 15:47:23;18,9;45,1
74;2022-05-16 15:52:23;18,9;45,1
75;2022-05-16 15:57:23;18,9;45,2
76;2022-05-16 16:02:23;18,9;45,1
77;2022-05-16 16:07:23;18,9;45,1
78;2022-05-16 16:12:23;18,9;45,1
79;2022-05-16 16:17:23;18,8;44,9
80;2022-05-16 16:22:23;18,8;45
81;2022-05-16 16:27:23;18,8;45
82;2022-05-16 16:32:23;18,7;45,1
83;2022-05-16 16:37:23;18,7;45,2
84;2022-05-16 16:42:23;18,7;45,2
