RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;C118;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3624;;
Temperature Maximum;25,7°C;;
Temperature Minimum;11,3°C;;
Temperature Average;16°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;87,3%RH;;
Humidity Minimum;0,1%RH;;
Humidity Average;39,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:11;;
End Time;28-05-2022 23:06;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:11:01;18,9;47,6
2;2022-05-16 09:16:01;18,9;46,1
3;2022-05-16 09:21:01;18,9;48,6
4;2022-05-16 09:26:01;18,8;49,7
5;2022-05-16 09:31:01;18,5;54,3
6;2022-05-16 09:36:01;18,4;44,6
7;2022-05-16 09:41:01;18,2;45,4
8;2022-05-16 09:46:01;17,9;46,4
9;2022-05-16 09:51:01;17,5;46,3
10;2022-05-16 09:56:01;17,2;47,3
11;2022-05-16 10:01:01;17,3;47,3
12;2022-05-16 10:06:01;17,4;47,3
13;2022-05-16 10:11:01;18;47,3
14;2022-05-16 10:16:01;17,7;47,3
15;2022-05-16 10:21:01;15,8;47,3
16;2022-05-16 10:26:01;14,8;47,3
17;2022-05-16 10:31:01;14,2;48,3
18;2022-05-16 10:36:01;14;47,8
19;2022-05-16 10:41:01;13,8;48,8
20;2022-05-16 10:46:01;13,7;48,3
21;2022-05-16 10:51:01;13,7;48,8
22;2022-05-16 10:56:01;13,8;48,3
23;2022-05-16 11:01:01;13,8;48,4
24;2022-05-16 11:06:01;13,8;48,4
25;2022-05-16 11:11:01;13,9;48,4
26;2022-05-16 11:16:01;13,9;48,4
27;2022-05-16 11:21:01;14;48,4
28;2022-05-16 11:26:01;14;48,9
29;2022-05-16 11:31:01;14;48,4
30;2022-05-16 11:36:01;14,1;48,4
31;2022-05-16 11:41:01;14,2;49,4
32;2022-05-16 11:46:01;14,2;49,4
33;2022-05-16 11:51:01;14,3;49,4
34;2022-05-16 11:56:01;14,3;49,4
35;2022-05-16 12:01:01;14,4;50,4
36;2022-05-16 12:06:01;14,4;50,4
37;2022-05-16 12:11:01;14,5;50,5
38;2022-05-16 12:16:01;14,5;50,5
39;2022-05-16 12:21:01;14,6;50,5
40;2022-05-16 12:26:01;14,7;50,5
41;2022-05-16 12:31:01;14,7;50
42;2022-05-16 12:36:01;14,7;50
43;2022-05-16 12:41:01;14,8;50,5
44;2022-05-16 12:46:01;14,8;50,5
45;2022-05-16 12:51:01;14,9;50,5
46;2022-05-16 12:56:01;14,9;51
47;2022-05-16 13:01:01;15;50,5
48;2022-05-16 13:06:01;15;50,5
49;2022-05-16 13:11:01;15,1;50,5
50;2022-05-16 13:16:01;15,1;50,5
51;2022-05-16 13:21:01;15,1;50,5
52;2022-05-16 13:26:01;15,2;50,5
53;2022-05-16 13:31:01;15,2;50,6
54;2022-05-16 13:36:01;15,3;50,6
55;2022-05-16 13:41:01;15,3;51,1
