RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201H00502;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2664;;
Temperature Maximum;23,5°C;;
Temperature Minimum;10,3°C;;
Temperature Average;15,3°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;72,2%RH;;
Humidity Minimum;44%RH;;
Humidity Average;61,9%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-23 10:18:43;;
End Time;2022-05-02 16:13:43;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-23 10:18:43;19,4;47,8
2;2022-04-23 10:23:43;19;48,7
3;2022-04-23 10:28:43;19;48,7
4;2022-04-23 10:33:43;18,8;48,7
5;2022-04-23 10:38:43;18,6;53,2
6;2022-04-23 10:43:43;18,2;50,6
7;2022-04-23 10:48:43;17,5;52
8;2022-04-23 10:53:43;17,2;53,5
9;2022-04-23 10:58:43;17;53,9
10;2022-04-23 11:03:43;16,9;54,4
11;2022-04-23 11:08:43;16,9;54,9
12;2022-04-23 11:13:43;16,9;55,4
13;2022-04-23 11:18:43;17;55,4
14;2022-04-23 11:23:43;17;55,4
15;2022-04-23 11:28:43;17,1;55,4
16;2022-04-23 11:33:43;17,2;55,4
17;2022-04-23 11:38:43;17,2;55,4
18;2022-04-23 11:43:43;17,3;55,4
19;2022-04-23 11:48:43;17,3;55,5
20;2022-04-23 11:53:43;17,4;55,5
21;2022-04-23 11:58:43;17,4;55,5
22;2022-04-23 12:03:43;17,4;55,5
23;2022-04-23 12:08:43;17,4;55,5
24;2022-04-23 12:13:43;17,4;55,5
25;2022-04-23 12:18:43;17,5;55,5
26;2022-04-23 12:23:43;17,5;55,5
27;2022-04-23 12:28:43;17,6;55,5
28;2022-04-23 12:33:43;17,6;55,5
29;2022-04-23 12:38:43;17,6;55,5
30;2022-04-23 12:43:43;17,7;55,5
31;2022-04-23 12:48:43;17,7;55,5
32;2022-04-23 12:53:43;17,8;55,5
33;2022-04-23 12:58:43;17,8;55,5
34;2022-04-23 13:03:43;17,9;55
35;2022-04-23 13:08:43;17,9;55,1
36;2022-04-23 13:13:43;18;55,1
37;2022-04-23 13:18:43;18;55,1
38;2022-04-23 13:23:43;18;55,1
39;2022-04-23 13:28:43;18;54,6
40;2022-04-23 13:33:43;18,1;55,1
41;2022-04-23 13:38:43;18,1;54,6
42;2022-04-23 13:43:43;18,2;54,6
43;2022-04-23 13:48:43;18,2;54,6
44;2022-04-23 13:53:43;18,3;54,6
45;2022-04-23 13:58:43;18,3;54,6
46;2022-04-23 14:03:43;18,3;54,6
47;2022-04-23 14:08:43;18,3;54,6
48;2022-04-23 14:13:43;18,4;54,6
49;2022-04-23 14:18:43;18,4;54,6
50;2022-04-23 14:23:43;18,5;54,2
51;2022-04-23 14:28:43;18,5;54,2
52;2022-04-23 14:33:43;18,6;54,2
53;2022-04-23 14:38:43;18,6;54,2
54;2022-04-23 14:43:43;18,6;54,2
55;2022-04-23 14:48:43;18,6;54,2
56;2022-04-23 14:53:43;18,6;53,7
57;2022-04-23 14:58:43;18,7;53,7
58;2022-04-23 15:03:43;18,7;53,7
59;2022-04-23 15:08:43;18,7;53,7
60;2022-04-23 15:13:43;18,8;53,7
61;2022-04-23 15:18:43;18,8;53,7
62;2022-04-23 15:23:43;18,8;53,7
63;2022-04-23 15:28:43;18,8;53,2
64;2022-04-23 15:33:43;18,8;53,2
65;2022-04-23 15:38:43;18,9;53,2
66;2022-04-23 15:43:43;18,9;52,7
67;2022-04-23 15:48:43;18,9;52,7
68;2022-04-23 15:53:43;18,9;52,7
69;2022-04-23 15:58:43;18,9;52,7
70;2022-04-23 16:03:43;19;52,7
71;2022-04-23 16:08:43;19;52,2
