RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V213;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3613;;
Temperature Maximum;27,7°C;;
Temperature Minimum;10,6°C;;
Temperature Average;15,9°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;67,7%RH;;
Humidity Minimum;43,9%RH;;
Humidity Average;58,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:58;;
End Time;28/5/2022 22:58;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:58:29;17,4;47,6
2;2022-05-16 10:03:29;18,1;48
3;2022-05-16 10:08:29;18,6;47,6
4;2022-05-16 10:13:29;18,8;48,3
5;2022-05-16 10:18:29;18,5;46,3
6;2022-05-16 10:23:29;18,4;43,9
7;2022-05-16 10:28:29;16,3;44,3
8;2022-05-16 10:33:29;15,4;45,8
9;2022-05-16 10:38:29;14,9;46,7
10;2022-05-16 10:43:29;14,7;47,3
11;2022-05-16 10:48:29;14,6;47,6
12;2022-05-16 10:53:29;14,5;48,2
13;2022-05-16 10:58:29;14,5;48,6
14;2022-05-16 11:03:29;14,5;48,6
15;2022-05-16 11:08:29;14,6;48,6
16;2022-05-16 11:13:29;14,6;48,2
17;2022-05-16 11:18:29;14,7;48,6
18;2022-05-16 11:23:29;14,7;48,6
19;2022-05-16 11:28:29;14,8;48,6
20;2022-05-16 11:33:29;14,8;48,7
21;2022-05-16 11:38:29;14,9;48,7
22;2022-05-16 11:43:29;14,9;48,8
23;2022-05-16 11:48:29;14,9;48,8
24;2022-05-16 11:53:29;15;48,8
25;2022-05-16 11:58:29;15,1;48,7
26;2022-05-16 12:03:29;15,1;48,7
27;2022-05-16 12:08:29;15,2;48,8
28;2022-05-16 12:13:29;15,2;48,8
29;2022-05-16 12:18:29;15,3;48,8
30;2022-05-16 12:23:29;15,3;48,8
31;2022-05-16 12:28:29;15,4;48,8
32;2022-05-16 12:33:29;15,4;48,8
33;2022-05-16 12:38:29;15,5;49,2
34;2022-05-16 12:43:29;15,5;49,4
35;2022-05-16 12:48:29;15,5;49,5
36;2022-05-16 12:53:29;15,6;49,5
37;2022-05-16 12:58:29;15,6;49,6
38;2022-05-16 13:03:29;15,7;49,7
39;2022-05-16 13:08:29;15,7;49,8
40;2022-05-16 13:13:29;15,7;49,8
41;2022-05-16 13:18:29;15,8;49,7
42;2022-05-16 13:23:29;15,8;49,7
43;2022-05-16 13:28:29;15,9;49,6
44;2022-05-16 13:33:29;15,9;49,7
45;2022-05-16 13:38:29;16;49,7
46;2022-05-16 13:43:29;16;49,8
47;2022-05-16 13:48:29;16,1;49,9
48;2022-05-16 13:53:29;16,1;50
49;2022-05-16 13:58:29;16,1;49,9
50;2022-05-16 14:03:29;16,2;50
51;2022-05-16 14:08:29;16,2;50,1
52;2022-05-16 14:13:29;16,2;50,1
53;2022-05-16 14:18:29;16,3;50
54;2022-05-16 14:23:29;16,4;50,2
55;2022-05-16 14:28:29;16,4;50,2
56;2022-05-16 14:33:29;16,5;50,2
57;2022-05-16 14:38:29;16,5;50,5
58;2022-05-16 14:43:29;16,5;50,7
59;2022-05-16 14:48:29;16,5;50,9
60;2022-05-16 14:53:29;16,6;51,1
61;2022-05-16 14:58:29;16,6;51,2
62;2022-05-16 15:03:29;16,6;51,3
63;2022-05-16 15:08:29;16,6;51,4
64;2022-05-16 15:13:29;16,7;51,4
65;2022-05-16 15:18:29;16,7;51,5
66;2022-05-16 15:23:29;16,7;51,5
67;2022-05-16 15:28:29;16,7;51,5
68;2022-05-16 15:33:29;16,7;51,5
69;2022-05-16 15:38:29;16,7;51,5
70;2022-05-16 15:43:29;16,7;51,4
71;2022-05-16 15:48:29;16,7;51,3
72;2022-05-16 15:53:29;16,7;51,2
73;2022-05-16 15:58:29;16,7;51,2
74;2022-05-16 16:03:29;16,7;51,2
75;2022-05-16 16:08:29;16,8;51,2
76;2022-05-16 16:13:29;16,8;51,1
77;2022-05-16 16:18:29;16,9;51
78;2022-05-16 16:23:29;16,9;51
79;2022-05-16 16:28:29;16,9;51,1
80;2022-05-16 16:33:29;17;51,2
81;2022-05-16 16:38:29;17;51,2
82;2022-05-16 16:43:29;17;51,1
83;2022-05-16 16:48:29;17;51
84;2022-05-16 16:53:29;16,9;51,1
85;2022-05-16 16:58:29;16,8;51,3
86;2022-05-16 17:03:29;16,7;51,5
87;2022-05-16 17:08:29;16,7;51,6
88;2022-05-16 17:13:29;16,6;51,8
89;2022-05-16 17:18:29;16,5;51,9
90;2022-05-16 17:23:29;16,5;52
91;2022-05-16 17:28:29;16,4;52,1
92;2022-05-16 17:33:29;16,4;52,2
93;2022-05-16 17:38:29;16,4;52,3
94;2022-05-16 17:43:29;16,3;52,4
95;2022-05-16 17:48:29;16,2;52,5
96;2022-05-16 17:53:29;16,1;52,6
97;2022-05-16 17:58:29;16;52,7
98;2022-05-16 18:03:29;16;52,8
99;2022-05-16 18:08:29;15,9;53,1
100;2022-05-16 18:13:29;15,9;53,1
101;2022-05-16 18:18:29;15,8;53,1
102;2022-05-16 18:23:29;15,8;53,2
103;2022-05-16 18:28:29;15,7;53,2
104;2022-05-16 18:33:29;15,7;53,3
105;2022-05-16 18:38:29;15,6;53,4
106;2022-05-16 18:43:29;15,5;53,6
107;2022-05-16 18:48:29;15,4;53,8
108;2022-05-16 18:53:29;15,4;53,9
109;2022-05-16 18:58:29;15,3;54,1
110;2022-05-16 19:03:29;15,3;54,2
111;2022-05-16 19:08:29;15,2;54,3
112;2022-05-16 19:13:29;15,2;54,4
113;2022-05-16 19:18:29;15,2;54,4
114;2022-05-16 19:23:29;15,1;54,4
115;2022-05-16 19:28:29;15,1;54,5
116;2022-05-16 19:33:29;15;54,5
117;2022-05-16 19:38:29;15;54,6
118;2022-05-16 19:43:29;15;54,7
119;2022-05-16 19:48:29;14,9;54,8
120;2022-05-16 19:53:29;14,9;54,9
121;2022-05-16 19:58:29;14,9;54,9
122;2022-05-16 20:03:29;14,9;55
123;2022-05-16 20:08:29;14,8;55,1
124;2022-05-16 20:13:29;14,8;55,1
125;2022-05-16 20:18:29;14,8;55,3
126;2022-05-16 20:23:29;14,7;55,3
127;2022-05-16 20:28:29;14,7;55,4
128;2022-05-16 20:33:29;14,7;55,4
129;2022-05-16 20:38:29;14,7;55,4
130;2022-05-16 20:43:29;14,6;55,5
131;2022-05-16 20:48:29;14,6;55,5
132;2022-05-16 20:53:29;14,6;55,5
133;2022-05-16 20:58:29;14,5;55,6
134;2022-05-16 21:03:29;14,5;55,7
135;2022-05-16 21:08:29;14,5;55,7
136;2022-05-16 21:13:29;14,4;55,7
137;2022-05-16 21:18:29;14,4;55,7
138;2022-05-16 21:23:29;14,4;55,8
139;2022-05-16 21:28:29;14,3;55,8
140;2022-05-16 21:33:29;14,3;55,9
141;2022-05-16 21:38:29;14,2;56
142;2022-05-16 21:43:29;14,2;56
143;2022-05-16 21:48:29;14,2;56,1
144;2022-05-16 21:53:29;14,1;56
145;2022-05-16 21:58:29;14,1;56,1
146;2022-05-16 22:03:29;14;56,1
147;2022-05-16 22:08:29;14;56,1
148;2022-05-16 22:13:29;14;56,2
149;2022-05-16 22:18:29;13,9;56,3
150;2022-05-16 22:23:29;13,9;56,2
151;2022-05-16 22:28:29;13,9;56,2
152;2022-05-16 22:33:29;13,8;56,3
153;2022-05-16 22:38:29;13,8;56,3
154;2022-05-16 22:43:29;13,8;56,4
155;2022-05-16 22:48:29;13,7;56,4
156;2022-05-16 22:53:29;13,7;56,4
157;2022-05-16 22:58:29;13,7;56,6
158;2022-05-16 23:03:29;13,6;56,7
159;2022-05-16 23:08:29;13,6;56,7
160;2022-05-16 23:13:29;13,5;56,7
161;2022-05-16 23:18:29;13,5;56,7
162;2022-05-16 23:23:29;13,5;56,8
163;2022-05-16 23:28:29;13,5;56,8
164;2022-05-16 23:33:29;13,4;56,7
165;2022-05-16 23:38:29;13,4;56,7
166;2022-05-16 23:43:29;13,4;56,7
167;2022-05-16 23:48:29;13,4;56,7
168;2022-05-16 23:53:29;13,4;56,7
169;2022-05-16 23:58:29;13,3;56,7
170;2022-05-17 00:03:29;13,3;56,7
171;2022-05-17 00:08:29;13,3;56,7
172;2022-05-17 00:13:29;13,3;56,7
173;2022-05-17 00:18:29;13,2;56,7
174;2022-05-17 00:23:29;13,2;56,8
175;2022-05-17 00:28:29;13,2;56,7
176;2022-05-17 00:33:29;13,2;56,7
177;2022-05-17 00:38:29;13,1;56,6
178;2022-05-17 00:43:29;13,1;56,7
179;2022-05-17 00:48:29;13;56,6
180;2022-05-17 00:53:29;13;56,7
181;2022-05-17 00:58:29;13;56,7
182;2022-05-17 01:03:29;13;56,7
183;2022-05-17 01:08:29;13;56,6
184;2022-05-17 01:13:29;12,9;56,6
185;2022-05-17 01:18:29;12,9;56,6
186;2022-05-17 01:23:29;12,8;56,5
187;2022-05-17 01:28:29;12,8;56,5
188;2022-05-17 01:33:29;12,8;56,5
189;2022-05-17 01:38:29;12,8;56,5
190;2022-05-17 01:43:29;12,7;56,4
191;2022-05-17 01:48:29;12,7;56,4
192;2022-05-17 01:53:29;12,7;56,5
193;2022-05-17 01:58:29;12,7;56,4
194;2022-05-17 02:03:29;12,6;56,3
195;2022-05-17 02:08:29;12,6;56,3
196;2022-05-17 02:13:29;12,6;56,3
197;2022-05-17 02:18:29;12,6;56,2
198;2022-05-17 02:23:29;12,5;56,2
199;2022-05-17 02:28:29;12,5;56,2
200;2022-05-17 02:33:29;12,5;56,1
201;2022-05-17 02:38:29;12,5;56,1
202;2022-05-17 02:43:29;12,5;56,1
203;2022-05-17 02:48:29;12,4;56
204;2022-05-17 02:53:29;12,4;55,9
205;2022-05-17 02:58:29;12,4;55,9
206;2022-05-17 03:03:29;12,3;55,8
207;2022-05-17 03:08:29;12,3;55,7
208;2022-05-17 03:13:29;12,3;55,7
209;2022-05-17 03:18:29;12,2;55,6
210;2022-05-17 03:23:29;12,2;55,5
211;2022-05-17 03:28:29;12,2;55,5
212;2022-05-17 03:33:29;12,2;55,5
213;2022-05-17 03:38:29;12,1;55,5
214;2022-05-17 03:43:29;12,1;55,5
215;2022-05-17 03:48:29;12,1;55,5
216;2022-05-17 03:53:29;12;55,4
217;2022-05-17 03:58:29;12;55,4
218;2022-05-17 04:03:29;12;55,4
219;2022-05-17 04:08:29;12;55,4
220;2022-05-17 04:13:29;11,9;55,4
221;2022-05-17 04:18:29;11,9;55,4
222;2022-05-17 04:23:29;11,9;55,3
