Informe de datos;;;;;
Archivo creado el:2022-05-28 17:26:45;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:20:06
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V793;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2078;;MKT;19,8;
Primera lectura;2022-05-21 11:20:06;;Última lectura;2022-05-28 16:25:06;
Máximo(Temperatura);23,8°C;;Mínimo(Temperatura);18,7°C;
Promedio(Temperatura);19,8°C;;Tiempo de grabación;7D 5H 5M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);78,8%;;Mínimo(Humedad);64,4%;
Promedio(Humedad);73,3%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:20:06;21,2;66;;
2;2022-05-21 11:25:06;21,2;66,9;;
3;2022-05-21 11:30:06;20,7;67,2;;
4;2022-05-21 11:35:06;20,4;68,1;;
5;2022-05-21 11:40:06;20,2;69;;
6;2022-05-21 11:45:06;20,1;69,4;;
7;2022-05-21 11:50:06;20;69,4;;
8;2022-05-21 11:55:06;19,9;69,8;;
9;2022-05-21 12:00:06;19,9;69,8;;
10;2022-05-21 12:05:06;19,9;70,3;;
11;2022-05-21 12:10:06;19,9;70,3;;
12;2022-05-21 12:15:06;19,9;70,2;;
13;2022-05-21 12:20:06;19,9;70,2;;
14;2022-05-21 12:25:06;19,8;70,2;;
15;2022-05-21 12:30:06;19,8;70,7;;
16;2022-05-21 12:35:06;19,9;70,7;;
17;2022-05-21 12:40:06;19,9;71,1;;
18;2022-05-21 12:45:06;19,9;71,1;;
19;2022-05-21 12:50:06;19,9;71,1;;
20;2022-05-21 12:55:06;19,9;71,6;;
21;2022-05-21 13:00:06;19,9;71,6;;
22;2022-05-21 13:05:06;19,9;72;;
23;2022-05-21 13:10:06;19,9;72;;
24;2022-05-21 13:15:06;19,9;72;;
25;2022-05-21 13:20:06;20;72;;
26;2022-05-21 13:25:06;20;72;;
27;2022-05-21 13:30:06;20,1;72,1;;
28;2022-05-21 13:35:06;20,1;72,5;;
29;2022-05-21 13:40:06;20,2;72,5;;
30;2022-05-21 13:45:06;20,2;72,5;;
31;2022-05-21 13:50:06;20,2;72,5;;
32;2022-05-21 13:55:06;20,3;72,5;;
33;2022-05-21 14:00:06;20,3;72,5;;
34;2022-05-21 14:05:06;20,3;73;;
35;2022-05-21 14:10:06;20,3;73;;
36;2022-05-21 14:15:06;20,3;73;;
37;2022-05-21 14:20:06;20,3;73;;
38;2022-05-21 14:25:06;20,3;73,4;;
39;2022-05-21 14:30:06;20,3;73,4;;
40;2022-05-21 14:35:06;20,3;73,4;;
41;2022-05-21 14:40:06;20,3;73,4;;
42;2022-05-21 14:45:06;20,3;73,4;;
43;2022-05-21 14:50:06;20,3;73,4;;
44;2022-05-21 14:55:06;20,3;73;;
45;2022-05-21 15:00:06;20,3;73;;
46;2022-05-21 15:05:06;20,3;73;;
47;2022-05-21 15:10:06;20,3;73;;
