RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7201300461;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2566;;
Temperature Maximum;23,2°C;;
Temperature Minimum;14,7°C;;
Temperature Average;17,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;61,1%RH;;
Humidity Minimum;38,6%RH;;
Humidity Average;52,4%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 14:45:44;;
End Time;2022-05-04 12:30:44;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-25 14:45:44;21,5;48,1
2;2022-04-25 14:50:44;21,7;48,1
3;2022-04-25 14:55:44;21,9;47,6
4;2022-04-25 15:00:44;22,1;47,6
5;2022-04-25 15:05:44;22,3;47,1
6;2022-04-25 15:10:44;22,5;47,2
7;2022-04-25 15:15:44;22,7;47,2
8;2022-04-25 15:20:44;22,9;47,2
9;2022-04-25 15:25:44;23,2;47,2
10;2022-04-25 15:30:44;22,9;47,2
11;2022-04-25 15:35:44;22,8;47,2
12;2022-04-25 15:40:44;22,6;47,2
13;2022-04-25 15:45:44;22,7;49,2
14;2022-04-25 15:50:44;22,9;47,2
15;2022-04-25 15:55:44;22,8;48,2
16;2022-04-25 16:00:44;22,7;47,7
17;2022-04-25 16:05:44;22,6;47,7
18;2022-04-25 16:10:44;22,5;47,7
19;2022-04-25 16:15:44;22,4;47,7
20;2022-04-25 16:20:44;22,3;48,2
21;2022-04-25 16:25:44;22,3;48,2
22;2022-04-25 16:30:44;22,2;47,6
23;2022-04-25 16:35:44;22,2;48,1
24;2022-04-25 16:40:44;22,2;48,1
25;2022-04-25 16:45:44;22,2;48,1
26;2022-04-25 16:50:44;22,2;48,7
27;2022-04-25 16:55:44;22,3;48,7
28;2022-04-25 17:00:44;22,3;49,2
29;2022-04-25 17:05:44;22,4;48,7
30;2022-04-25 17:10:44;22,4;48,7
31;2022-04-25 17:15:44;22,4;48,2
32;2022-04-25 17:20:44;22,4;48,2
33;2022-04-25 17:25:44;22,4;48,2
34;2022-04-25 17:30:44;22,3;48,2
35;2022-04-25 17:35:44;22,3;48,2
36;2022-04-25 17:40:44;22,2;48,2
37;2022-04-25 17:45:44;22,2;48,2
38;2022-04-25 17:50:44;22,2;48,1
39;2022-04-25 17:55:44;22,1;47,6
40;2022-04-25 18:00:44;22;48,1
41;2022-04-25 18:05:44;22;47,6
42;2022-04-25 18:10:44;21,9;48,1
43;2022-04-25 18:15:44;21,9;48,1
44;2022-04-25 18:20:44;21,8;48,1
45;2022-04-25 18:25:44;21,8;48,1
46;2022-04-25 18:30:44;21,7;48,1
47;2022-04-25 18:35:44;21,7;48,1
48;2022-04-25 18:40:44;21,6;48,1
49;2022-04-25 18:45:44;21,6;48,1
50;2022-04-25 18:50:44;21,6;48,1
51;2022-04-25 18:55:44;21,6;48,1
52;2022-04-25 19:00:44;21,5;48,1
53;2022-04-25 19:05:44;21,5;48,1
54;2022-04-25 19:10:44;21,5;48,1
55;2022-04-25 19:15:44;21,5;48,1
56;2022-04-25 19:20:44;21,5;48,1
57;2022-04-25 19:25:44;21,5;48,1
58;2022-04-25 19:30:44;21,5;48,1
59;2022-04-25 19:35:44;21,5;48,1
60;2022-04-25 19:40:44;21,5;48,1
61;2022-04-25 19:45:44;21,5;48,1
62;2022-04-25 19:50:44;21,5;48,1
63;2022-04-25 19:55:44;21,4;48,1
64;2022-04-25 20:00:44;21,4;48,1
65;2022-04-25 20:05:44;21,4;48
66;2022-04-25 20:10:44;21,4;48
67;2022-04-25 20:15:44;21,4;48
68;2022-04-25 20:20:44;21,4;48
69;2022-04-25 20:25:44;21,4;48
70;2022-04-25 20:30:44;21,4;48
71;2022-04-25 20:35:44;21,3;48,6
72;2022-04-25 20:40:44;21,3;48
73;2022-04-25 20:45:44;21,3;48
74;2022-04-25 20:50:44;21,3;48
75;2022-04-25 20:55:44;21,3;48
76;2022-04-25 21:00:44;21,3;48
77;2022-04-25 21:05:44;21,3;48
78;2022-04-25 21:10:44;21,3;48
79;2022-04-25 21:15:44;21,2;48
80;2022-04-25 21:20:44;21,2;48
81;2022-04-25 21:25:44;21,2;48
82;2022-04-25 21:30:44;21,2;48
83;2022-04-25 21:35:44;21,2;48
84;2022-04-25 21:40:44;21,2;48
85;2022-04-25 21:45:44;21,2;48
86;2022-04-25 21:50:44;21,2;48
87;2022-04-25 21:55:44;21,1;48
88;2022-04-25 22:00:44;21,1;48,5
89;2022-04-25 22:05:44;21,1;48
90;2022-04-25 22:10:44;21,1;48
91;2022-04-25 22:15:44;21,1;48
92;2022-04-25 22:20:44;21,1;48,5
93;2022-04-25 22:25:44;21,1;48
94;2022-04-25 22:30:44;21,1;48
95;2022-04-25 22:35:44;21,1;48
96;2022-04-25 22:40:44;21;48
97;2022-04-25 22:45:44;21;48
98;2022-04-25 22:50:44;21;48
99;2022-04-25 22:55:44;21;48
100;2022-04-25 23:00:44;21;48
101;2022-04-25 23:05:44;21;48
102;2022-04-25 23:10:44;21;48
103;2022-04-25 23:15:44;21;48
104;2022-04-25 23:20:44;21;48
105;2022-04-25 23:25:44;20,9;48
106;2022-04-25 23:30:44;20,9;48,5
107;2022-04-25 23:35:44;20,9;48
108;2022-04-25 23:40:44;20,9;48
109;2022-04-25 23:45:44;20,9;48
110;2022-04-25 23:50:44;20,9;48
111;2022-04-25 23:55:44;20,9;48
112;2022-04-26 00:00:44;20,9;48
113;2022-04-26 00:05:44;20,9;48,5
114;2022-04-26 00:10:44;20,9;48,5
115;2022-04-26 00:15:44;20,9;48
116;2022-04-26 00:20:44;20,9;48
117;2022-04-26 00:25:44;20,9;48
118;2022-04-26 00:30:44;20,9;48
119;2022-04-26 00:35:44;20,9;48,5
120;2022-04-26 00:40:44;20,9;48,5
121;2022-04-26 00:45:44;20,9;48
122;2022-04-26 00:50:44;20,9;48,5
123;2022-04-26 00:55:44;20,9;48,5
124;2022-04-26 01:00:44;20,9;48
125;2022-04-26 01:05:44;20,9;48,5
126;2022-04-26 01:10:44;20,8;48
127;2022-04-26 01:15:44;20,8;48
128;2022-04-26 01:20:44;20,8;48
129;2022-04-26 01:25:44;20,8;48
130;2022-04-26 01:30:44;20,8;48,5
131;2022-04-26 01:35:44;20,8;48
132;2022-04-26 01:40:44;20,8;48
133;2022-04-26 01:45:44;20,8;48,5
134;2022-04-26 01:50:44;20,8;48,5
135;2022-04-26 01:55:44;20,8;48
136;2022-04-26 02:00:44;20,8;48
137;2022-04-26 02:05:44;20,8;48,5
138;2022-04-26 02:10:44;20,8;48,5
139;2022-04-26 02:15:44;20,8;48,5
140;2022-04-26 02:20:44;20,8;48,5
141;2022-04-26 02:25:44;20,8;48,5
142;2022-04-26 02:30:44;20,8;48,5
143;2022-04-26 02:35:44;20,8;48,5
144;2022-04-26 02:40:44;20,8;48
145;2022-04-26 02:45:44;20,8;48
146;2022-04-26 02:50:44;20,8;48,5
147;2022-04-26 02:55:44;20,8;48
148;2022-04-26 03:00:44;20,8;48,5
149;2022-04-26 03:05:44;20,8;48,5
150;2022-04-26 03:10:44;20,8;48
151;2022-04-26 03:15:44;20,8;48,5
152;2022-04-26 03:20:44;20,8;48,5
153;2022-04-26 03:25:44;20,8;48
154;2022-04-26 03:30:44;20,8;48,5
155;2022-04-26 03:35:44;20,7;48,5
156;2022-04-26 03:40:44;20,7;48,5
157;2022-04-26 03:45:44;20,7;48,5
158;2022-04-26 03:50:44;20,7;48
159;2022-04-26 03:55:44;20,7;48
160;2022-04-26 04:00:44;20,7;48
161;2022-04-26 04:05:44;20,7;48,5
162;2022-04-26 04:10:44;20,7;48
163;2022-04-26 04:15:44;20,7;48
164;2022-04-26 04:20:44;20,7;48,5
165;2022-04-26 04:25:44;20,7;48,5
166;2022-04-26 04:30:44;20,7;48,5
167;2022-04-26 04:35:44;20,7;48
168;2022-04-26 04:40:44;20,7;48
169;2022-04-26 04:45:44;20,7;48
170;2022-04-26 04:50:44;20,7;48
171;2022-04-26 04:55:44;20,7;48,5
172;2022-04-26 05:00:44;20,7;48,5
173;2022-04-26 05:05:44;20,7;48,5
174;2022-04-26 05:10:44;20,7;48
175;2022-04-26 05:15:44;20,7;48
176;2022-04-26 05:20:44;20,7;48,5
177;2022-04-26 05:25:44;20,7;48
178;2022-04-26 05:30:44;20,7;48
179;2022-04-26 05:35:44;20,7;48
180;2022-04-26 05:40:44;20,7;48
181;2022-04-26 05:45:44;20,7;48,5
182;2022-04-26 05:50:44;20,7;48
183;2022-04-26 05:55:44;20,7;48
184;2022-04-26 06:00:44;20,7;48
185;2022-04-26 06:05:44;20,7;48
186;2022-04-26 06:10:44;20,7;48
187;2022-04-26 06:15:44;20,6;48
188;2022-04-26 06:20:44;20,6;48
189;2022-04-26 06:25:44;20,6;48
190;2022-04-26 06:30:44;20,6;48
191;2022-04-26 06:35:44;20,6;48,5
192;2022-04-26 06:40:44;20,6;48
193;2022-04-26 06:45:44;20,6;48,5
194;2022-04-26 06:50:44;20,6;48,5
195;2022-04-26 06:55:44;20,6;48,5
196;2022-04-26 07:00:44;20,6;48
197;2022-04-26 07:05:44;20,6;48
198;2022-04-26 07:10:44;20,6;48,5
199;2022-04-26 07:15:44;20,6;48
200;2022-04-26 07:20:44;20,6;47,9
201;2022-04-26 07:25:44;20,6;48
202;2022-04-26 07:30:44;20,6;48
203;2022-04-26 07:35:44;20,6;47,9
204;2022-04-26 07:40:44;20,6;48,5
205;2022-04-26 07:45:44;20,6;47,9
206;2022-04-26 07:50:44;20,6;48,5
207;2022-04-26 07:55:44;20,6;48,5
208;2022-04-26 08:00:44;20,6;48,5
209;2022-04-26 08:05:44;20,6;47,9
210;2022-04-26 08:10:44;20,6;47,9
211;2022-04-26 08:15:44;20,6;47,9
212;2022-04-26 08:20:44;20,6;48,5
213;2022-04-26 08:25:44;20,6;49
214;2022-04-26 08:30:44;20,6;49
215;2022-04-26 08:35:44;20,6;49
216;2022-04-26 08:40:44;20,5;49,5
217;2022-04-26 08:45:44;20,5;50
218;2022-04-26 08:50:44;20,4;50
219;2022-04-26 08:55:44;20,3;50
220;2022-04-26 09:00:44;20,3;49,9
221;2022-04-26 09:05:44;20,1;50,4
222;2022-04-26 09:10:44;19,9;50,9
223;2022-04-26 09:15:44;19,8;50,9
224;2022-04-26 09:20:44;19,7;51,4
225;2022-04-26 09:25:44;19,5;51,4
226;2022-04-26 09:30:44;19,4;51,8
227;2022-04-26 09:35:44;19,2;51,8
228;2022-04-26 09:40:44;19,1;51,8
229;2022-04-26 09:45:44;19;51,8
230;2022-04-26 09:50:44;18,9;52,3
231;2022-04-26 09:55:44;18,7;52,3
232;2022-04-26 10:00:44;18,6;52,3
233;2022-04-26 10:05:44;18,6;52,2
234;2022-04-26 10:10:44;18,6;52,2
235;2022-04-26 10:15:44;18,5;52,7
236;2022-04-26 10:20:44;18,5;52,7
237;2022-04-26 10:25:44;18,5;52,7
238;2022-04-26 10:30:44;18,4;52,7
239;2022-04-26 10:35:44;18,4;52,7
240;2022-04-26 10:40:44;18,4;55,2
241;2022-04-26 10:45:44;18,9;54,7
242;2022-04-26 10:50:44;19,5;53,8
243;2022-04-26 10:55:44;19,1;54,3
244;2022-04-26 11:00:44;18,9;54,8
245;2022-04-26 11:05:44;18,9;54,7
246;2022-04-26 11:10:44;18,8;54,7
247;2022-04-26 11:15:44;18,9;54,7
248;2022-04-26 11:20:44;18,9;54,7
249;2022-04-26 11:25:44;18,9;55,2
250;2022-04-26 11:30:44;18,9;55,2
251;2022-04-26 11:35:44;18,9;55,2
252;2022-04-26 11:40:44;18,9;54,7
253;2022-04-26 11:45:44;18,9;54,8
254;2022-04-26 11:50:44;19;54,8
255;2022-04-26 11:55:44;19,1;54,8
256;2022-04-26 12:00:44;19,2;54,8
257;2022-04-26 12:05:44;19,2;54,8
258;2022-04-26 12:10:44;19,3;54,3
259;2022-04-26 12:15:44;19,4;53,3
260;2022-04-26 12:20:44;19,5;52,9
261;2022-04-26 12:25:44;19,6;51,9
262;2022-04-26 12:30:44;19,6;51,9
263;2022-04-26 12:35:44;19,6;51,9
264;2022-04-26 12:40:44;19,6;51,4
265;2022-04-26 12:45:44;19,5;51,4
266;2022-04-26 12:50:44;19,5;51,4
267;2022-04-26 12:55:44;19,5;50,8
268;2022-04-26 13:00:44;19,4;50,8
269;2022-04-26 13:05:44;19,4;50,8
270;2022-04-26 13:10:44;19,4;50,8
271;2022-04-26 13:15:44;19,4;50,8
272;2022-04-26 13:20:44;19,4;50,3
273;2022-04-26 13:25:44;19,4;49,3
274;2022-04-26 13:30:44;19,4;49,3
275;2022-04-26 13:35:44;19,4;48,8
276;2022-04-26 13:40:44;19,4;48,8
277;2022-04-26 13:45:44;19,4;48,3
278;2022-04-26 13:50:44;19,4;48,3
279;2022-04-26 13:55:44;19,4;48,3
280;2022-04-26 14:00:44;19,4;48,3
281;2022-04-26 14:05:44;19,4;48,3
282;2022-04-26 14:10:44;19,4;47,8
283;2022-04-26 14:15:44;19,4;47,8
284;2022-04-26 14:20:44;19,4;47,8
285;2022-04-26 14:25:44;19,4;47,3
286;2022-04-26 14:30:44;19,4;47,3
287;2022-04-26 14:35:44;19,4;47,3
288;2022-04-26 14:40:44;19,3;46,8
289;2022-04-26 14:45:44;19,3;46,8
290;2022-04-26 14:50:44;19,3;46,8
291;2022-04-26 14:55:44;19,3;46,8
292;2022-04-26 15:00:44;19,3;46,8
293;2022-04-26 15:05:44;19,3;46,8
294;2022-04-26 15:10:44;19,3;46,8
295;2022-04-26 15:15:44;19,3;46,8
296;2022-04-26 15:20:44;19,3;46,8
297;2022-04-26 15:25:44;19,4;46,8
298;2022-04-26 15:30:44;19,4;46,8
299;2022-04-26 15:35:44;19,4;46,8
300;2022-04-26 15:40:44;19,4;46,8
301;2022-04-26 15:45:44;19,3;46,8
302;2022-04-26 15:50:44;19,3;46,8
303;2022-04-26 15:55:44;19,3;46,8
304;2022-04-26 16:00:44;19,3;46,8
305;2022-04-26 16:05:44;19,3;46,8
306;2022-04-26 16:10:44;19,3;47,3
307;2022-04-26 16:15:44;19,2;47,3
308;2022-04-26 16:20:44;19,2;47,8
309;2022-04-26 16:25:44;19,2;47,8
310;2022-04-26 16:30:44;19,2;48,3
311;2022-04-26 16:35:44;19,1;48,8
312;2022-04-26 16:40:44;19,1;48,8
313;2022-04-26 16:45:44;19,1;48,8
314;2022-04-26 16:50:44;19;48,8
315;2022-04-26 16:55:44;19;49,3
316;2022-04-26 17:00:44;19;49,3
317;2022-04-26 17:05:44;19;49,8
318;2022-04-26 17:10:44;19;49,8
319;2022-04-26 17:15:44;18,9;49,8
320;2022-04-26 17:20:44;18,9;50,3
321;2022-04-26 17:25:44;18,9;50,8
322;2022-04-26 17:30:44;18,9;50,8
323;2022-04-26 17:35:44;18,8;50,8
324;2022-04-26 17:40:44;18,8;51,3
325;2022-04-26 17:45:44;18,8;51,8
326;2022-04-26 17:50:44;18,8;51,8
327;2022-04-26 17:55:44;18,7;51,8
328;2022-04-26 18:00:44;18,7;52,3
329;2022-04-26 18:05:44;18,7;52,3
330;2022-04-26 18:10:44;18,7;52,2
331;2022-04-26 18:15:44;18,6;52,2
332;2022-04-26 18:20:44;18,6;52,2
333;2022-04-26 18:25:44;18,6;52,7
334;2022-04-26 18:30:44;18,6;52,7
335;2022-04-26 18:35:44;18,6;52,7
336;2022-04-26 18:40:44;18,6;53,2
337;2022-04-26 18:45:44;18,6;53,2
338;2022-04-26 18:50:44;18,6;53,7
339;2022-04-26 18:55:44;18,6;53,7
340;2022-04-26 19:00:44;18,5;53,7
341;2022-04-26 19:05:44;18,5;53,7
342;2022-04-26 19:10:44;18,5;54,2
343;2022-04-26 19:15:44;18,5;54,2
344;2022-04-26 19:20:44;18,5;54,2
345;2022-04-26 19:25:44;18,5;54,7
346;2022-04-26 19:30:44;18,4;54,7
347;2022-04-26 19:35:44;18,4;54,7
348;2022-04-26 19:40:44;18,3;54,7
349;2022-04-26 19:45:44;18,3;55,2
350;2022-04-26 19:50:44;18,3;55,2
351;2022-04-26 19:55:44;18,3;55,2
352;2022-04-26 20:00:44;18,3;55,2
353;2022-04-26 20:05:44;18,3;55,6
354;2022-04-26 20:10:44;18,3;55,6
355;2022-04-26 20:15:44;18,2;55,6
356;2022-04-26 20:20:44;18,2;55,6
357;2022-04-26 20:25:44;18,2;55,6
358;2022-04-26 20:30:44;18,2;56,1
359;2022-04-26 20:35:44;18,2;56,1
360;2022-04-26 20:40:44;18,2;56,1
361;2022-04-26 20:45:44;18,1;56,1
362;2022-04-26 20:50:44;18,1;56,6
363;2022-04-26 20:55:44;18,1;56,6
364;2022-04-26 21:00:44;18,1;56,6
365;2022-04-26 21:05:44;18,1;56,6
366;2022-04-26 21:10:44;18,1;56,6
367;2022-04-26 21:15:44;18,1;57,1
368;2022-04-26 21:20:44;18,1;57,1
369;2022-04-26 21:25:44;18;57,1
370;2022-04-26 21:30:44;18;57,1
371;2022-04-26 21:35:44;18;57,1
372;2022-04-26 21:40:44;18;57,1
