RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;7203H00055;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2544;;
Temperature Maximum;23°C;;
Temperature Minimum;14,6°C;;
Temperature Average;17,7°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;61,6%RH;;
Humidity Minimum;36,4%RH;;
Humidity Average;52,9%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 15:31:23;;
End Time;2022-05-04 11:26:23;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-25 15:31:23;23;47,2
2;2022-04-25 15:36:23;22,3;48,1
3;2022-04-25 15:41:23;22;48,6
4;2022-04-25 15:46:23;22;48,6
5;2022-04-25 15:51:23;21,9;48,6
6;2022-04-25 15:56:23;22,1;49,1
7;2022-04-25 16:01:23;22,2;48,6
8;2022-04-25 16:06:23;22,2;48,6
9;2022-04-25 16:11:23;22,2;48,6
10;2022-04-25 16:16:23;22,2;48,6
11;2022-04-25 16:21:23;22,2;48,6
12;2022-04-25 16:26:23;22,2;48,1
13;2022-04-25 16:31:23;22,2;48,1
14;2022-04-25 16:36:23;22,2;48,6
15;2022-04-25 16:41:23;22,2;48,6
16;2022-04-25 16:46:23;22,3;48,6
17;2022-04-25 16:51:23;22,3;48,6
18;2022-04-25 16:56:23;22,4;48,6
19;2022-04-25 17:01:23;22,4;49,2
20;2022-04-25 17:06:23;22,5;48,6
21;2022-04-25 17:11:23;22,5;48,7
22;2022-04-25 17:16:23;22,5;48,1
23;2022-04-25 17:21:23;22,5;48,1
24;2022-04-25 17:26:23;22,5;48,1
25;2022-04-25 17:31:23;22,4;48,1
26;2022-04-25 17:36:23;22,4;48,1
27;2022-04-25 17:41:23;22,4;48,1
28;2022-04-25 17:46:23;22,3;48,1
29;2022-04-25 17:51:23;22,2;48,1
30;2022-04-25 17:56:23;22,2;48,1
31;2022-04-25 18:01:23;22,2;48,1
32;2022-04-25 18:06:23;22,1;48,1
33;2022-04-25 18:11:23;22,1;48,1
34;2022-04-25 18:16:23;22;48,1
35;2022-04-25 18:21:23;22;48,1
36;2022-04-25 18:26:23;21,9;48,1
37;2022-04-25 18:31:23;21,9;48,1
38;2022-04-25 18:36:23;21,9;48,1
39;2022-04-25 18:41:23;21,8;48,1
40;2022-04-25 18:46:23;21,8;48
41;2022-04-25 18:51:23;21,8;48
42;2022-04-25 18:56:23;21,7;48
43;2022-04-25 19:01:23;21,7;48
44;2022-04-25 19:06:23;21,7;48
45;2022-04-25 19:11:23;21,7;48
46;2022-04-25 19:16:23;21,6;48
47;2022-04-25 19:21:23;21,6;48
48;2022-04-25 19:26:23;21,6;48
49;2022-04-25 19:31:23;21,6;48
50;2022-04-25 19:36:23;21,5;48
51;2022-04-25 19:41:23;21,5;48
52;2022-04-25 19:46:23;21,5;48
53;2022-04-25 19:51:23;21,5;48
54;2022-04-25 19:56:23;21,5;48
55;2022-04-25 20:01:23;21,5;48
56;2022-04-25 20:06:23;21,5;48
57;2022-04-25 20:11:23;21,5;48
58;2022-04-25 20:16:23;21,5;48
59;2022-04-25 20:21:23;21,5;48
60;2022-04-25 20:26:23;21,4;48
61;2022-04-25 20:31:23;21,4;48
62;2022-04-25 20:36:23;21,4;48
63;2022-04-25 20:41:23;21,4;48
64;2022-04-25 20:46:23;21,4;48
65;2022-04-25 20:51:23;21,4;48
66;2022-04-25 20:56:23;21,4;48
67;2022-04-25 21:01:23;21,3;48
68;2022-04-25 21:06:23;21,3;48
69;2022-04-25 21:11:23;21,3;48
70;2022-04-25 21:16:23;21,3;48
71;2022-04-25 21:21:23;21,3;48
72;2022-04-25 21:26:23;21,3;48
73;2022-04-25 21:31:23;21,2;48
74;2022-04-25 21:36:23;21,2;48
75;2022-04-25 21:41:23;21,2;48
76;2022-04-25 21:46:23;21,2;48
77;2022-04-25 21:51:23;21,2;48
78;2022-04-25 21:56:23;21,2;48
79;2022-04-25 22:01:23;21,2;48
80;2022-04-25 22:06:23;21,2;48
81;2022-04-25 22:11:23;21,1;48
82;2022-04-25 22:16:23;21,1;48
83;2022-04-25 22:21:23;21,1;48
84;2022-04-25 22:26:23;21,1;48
85;2022-04-25 22:31:23;21,1;48
86;2022-04-25 22:36:23;21,1;48
87;2022-04-25 22:41:23;21,1;48
88;2022-04-25 22:46:23;21;48
89;2022-04-25 22:51:23;21;48
90;2022-04-25 22:56:23;21;48
91;2022-04-25 23:01:23;21;48
92;2022-04-25 23:06:23;21;48
93;2022-04-25 23:11:23;21;47,9
94;2022-04-25 23:16:23;21;47,9
95;2022-04-25 23:21:23;21;47,9
96;2022-04-25 23:26:23;21;47,9
97;2022-04-25 23:31:23;20,9;47,9
98;2022-04-25 23:36:23;20,9;47,9
99;2022-04-25 23:41:23;20,9;48,5
100;2022-04-25 23:46:23;20,9;48,5
101;2022-04-25 23:51:23;20,9;47,9
102;2022-04-25 23:56:23;20,9;47,9
103;2022-04-26 00:01:23;20,9;48,5
104;2022-04-26 00:06:23;20,9;48,4
105;2022-04-26 00:11:23;20,9;47,9
106;2022-04-26 00:16:23;20,9;48,4
107;2022-04-26 00:21:23;20,9;48,4
108;2022-04-26 00:26:23;20,9;48,4
109;2022-04-26 00:31:23;20,9;48,4
110;2022-04-26 00:36:23;20,9;48,4
111;2022-04-26 00:41:23;20,9;48,4
112;2022-04-26 00:46:23;20,9;48,4
113;2022-04-26 00:51:23;20,9;48,4
114;2022-04-26 00:56:23;20,9;48,4
115;2022-04-26 01:01:23;20,9;48,4
116;2022-04-26 01:06:23;20,9;48,4
117;2022-04-26 01:11:23;20,9;48,4
118;2022-04-26 01:16:23;20,9;47,9
