Informe de datos;;;;;
Archivo creado el:2022-05-28 18:38:26;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:33:55
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V796;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2085;;MKT;21,0;
Primera lectura;2022-05-21 11:33:55;;Última lectura;2022-05-28 17:13:55;
Máximo(Temperatura);24,8°C;;Mínimo(Temperatura);17,7°C;
Promedio(Temperatura);20,8°C;;Tiempo de grabación;7D 5H 40M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);78,7%;;Mínimo(Humedad);54,8%;
Promedio(Humedad);69,1%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No,;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:33:55;24,8;58;;
2;2022-05-21 11:38:55;23,2;61,2;;
3;2022-05-21 11:43:55;22,5;63,9;;
4;2022-05-21 11:48:55;21,5;65,1;;
5;2022-05-21 11:53:55;21;65,9;;
6;2022-05-21 11:58:55;20,7;67,3;;
7;2022-05-21 12:03:55;21,2;66;;
8;2022-05-21 12:08:55;21,3;65,1;;
9;2022-05-21 12:13:55;21,7;64,7;;
10;2022-05-21 12:18:55;20,9;65,5;;
11;2022-05-21 12:23:55;20,6;65,9;;
12;2022-05-21 12:28:55;20,4;66,3;;
13;2022-05-21 12:33:55;20,7;69,1;;
14;2022-05-21 12:38:55;21,2;69,1;;
15;2022-05-21 12:43:55;21,5;68,7;;
16;2022-05-21 12:48:55;22,1;67,5;;
17;2022-05-21 12:53:55;21,9;67,9;;
18;2022-05-21 12:58:55;21,7;67,4;;
19;2022-05-21 13:03:55;21,7;67,4;;
20;2022-05-21 13:08:55;21,8;67,4;;
21;2022-05-21 13:13:55;22;67;;
22;2022-05-21 13:18:55;22,2;66,6;;
23;2022-05-21 13:23:55;22,3;67,1;;
24;2022-05-21 13:28:55;22,4;67,1;;
25;2022-05-21 13:33:55;22,5;67,1;;
26;2022-05-21 13:38:55;22,6;66,7;;
27;2022-05-21 13:43:55;22,7;66,2;;
28;2022-05-21 13:48:55;22,7;66,2;;
29;2022-05-21 13:53:55;22,7;66,7;;
30;2022-05-21 13:58:55;22,6;67,1;;
31;2022-05-21 14:03:55;22,6;67,1;;
32;2022-05-21 14:08:55;22,6;67,1;;
33;2022-05-21 14:13:55;22,5;67,1;;
34;2022-05-21 14:18:55;22,5;67,1;;
35;2022-05-21 14:23:55;22,4;68;;
36;2022-05-21 14:28:55;22,4;68,5;;
37;2022-05-21 14:33:55;22,2;67,5;;
38;2022-05-21 14:38:55;22,2;68;;
39;2022-05-21 14:43:55;22,1;67,5;;
40;2022-05-21 14:48:55;22,1;67,5;;
41;2022-05-21 14:53:55;22,1;67,5;;
42;2022-05-21 14:58:55;22;67,5;;
43;2022-05-21 15:03:55;22;67,5;;
44;2022-05-21 15:08:55;22;67,5;;
45;2022-05-21 15:13:55;22;67,5;;
46;2022-05-21 15:18:55;22;67;;
47;2022-05-21 15:23:55;22;67,5;;
