RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V507;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2758;;
Temperature Maximum;25,6°C;;
Temperature Minimum;14,8°C;;
Temperature Average;18°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;99,9%RH;;
Humidity Minimum;2,8%RH;;
Humidity Average;40,5%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-24 21:53:47;;
End Time;2022-05-04 11:38:47;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-04-24 21:53:47;21,4;54,1
2;2022-04-24 21:58:47;21,2;54
3;2022-04-24 22:03:47;21,1;54
4;2022-04-24 22:08:47;21;54,5
5;2022-04-24 22:13:47;20,9;55
6;2022-04-24 22:18:47;20,8;55
7;2022-04-24 22:23:47;20,8;55
8;2022-04-24 22:28:47;20,7;55
9;2022-04-24 22:33:47;20,6;54,5
10;2022-04-24 22:38:47;20,6;55
11;2022-04-24 22:43:47;20,5;54,5
12;2022-04-24 22:48:47;20,5;54,5
13;2022-04-24 22:53:47;20,5;54
14;2022-04-24 22:58:47;20,5;54
15;2022-04-24 23:03:47;20,5;54
16;2022-04-24 23:08:47;20,4;54,6
17;2022-04-24 23:13:47;20,5;54,6
18;2022-04-24 23:18:47;20,5;54,6
19;2022-04-24 23:23:47;20,4;54,6
20;2022-04-24 23:28:47;20,5;54,6
21;2022-04-24 23:33:47;20,5;54,6
22;2022-04-24 23:38:47;20,5;54,1
23;2022-04-24 23:43:47;20,5;54,1
24;2022-04-24 23:48:47;20,5;54,1
25;2022-04-24 23:53:47;20,5;54,1
26;2022-04-24 23:58:47;20,5;53,6
27;2022-04-25 00:03:47;20,5;53,6
28;2022-04-25 00:08:47;20,5;53,6
29;2022-04-25 00:13:47;20,5;53,1
30;2022-04-25 00:18:47;20,5;53,1
31;2022-04-25 00:23:47;20,6;53,1
32;2022-04-25 00:28:47;20,6;53,1
33;2022-04-25 00:33:47;20,6;53,1
34;2022-04-25 00:38:47;20,6;53
35;2022-04-25 00:43:47;20,6;53
36;2022-04-25 00:48:47;20,6;53
37;2022-04-25 00:53:47;20,6;53
38;2022-04-25 00:58:47;20,7;53
39;2022-04-25 01:03:47;20,7;53
40;2022-04-25 01:08:47;20,7;53
41;2022-04-25 01:13:47;20,7;53
42;2022-04-25 01:18:47;20,7;53
43;2022-04-25 01:23:47;20,8;53
44;2022-04-25 01:28:47;20,8;53
45;2022-04-25 01:33:47;20,8;53
46;2022-04-25 01:38:47;20,8;53
47;2022-04-25 01:43:47;20,8;53
48;2022-04-25 01:48:47;20,8;53
49;2022-04-25 01:53:47;20,8;53
50;2022-04-25 01:58:47;20,8;53
51;2022-04-25 02:03:47;20,8;53
52;2022-04-25 02:08:47;20,9;53
53;2022-04-25 02:13:47;20,9;53
54;2022-04-25 02:18:47;20,9;53
55;2022-04-25 02:23:47;20,9;53
56;2022-04-25 02:28:47;20,9;53
57;2022-04-25 02:33:47;20,9;53
58;2022-04-25 02:38:47;20,9;53
59;2022-04-25 02:43:47;20,9;53
60;2022-04-25 02:48:47;20,9;53
61;2022-04-25 02:53:47;20,9;53
62;2022-04-25 02:58:47;20,9;53,5
63;2022-04-25 03:03:47;21;53
64;2022-04-25 03:08:47;21;53
65;2022-04-25 03:13:47;21;53
66;2022-04-25 03:18:47;21;52,9
67;2022-04-25 03:23:47;21;52,9
68;2022-04-25 03:28:47;21;53,5
69;2022-04-25 03:33:47;21;53,5
70;2022-04-25 03:38:47;21;53,5
71;2022-04-25 03:43:47;21;53,4
72;2022-04-25 03:48:47;21;53,4
73;2022-04-25 03:53:47;21;53,4
74;2022-04-25 03:58:47;21;53,4
75;2022-04-25 04:03:47;21,1;53,4
76;2022-04-25 04:08:47;21;53,4
77;2022-04-25 04:13:47;21,1;53,4
78;2022-04-25 04:18:47;21,1;53,4
79;2022-04-25 04:23:47;21,1;53,4
80;2022-04-25 04:28:47;21,1;53,4
81;2022-04-25 04:33:47;21,1;53,4
82;2022-04-25 04:38:47;21,1;53,4
83;2022-04-25 04:43:47;21,1;53,4
84;2022-04-25 04:48:47;21,1;53,4
85;2022-04-25 04:53:47;21,1;53,4
86;2022-04-25 04:58:47;21,1;53,4
87;2022-04-25 05:03:47;21,1;53,4
88;2022-04-25 05:08:47;21,1;53,4
89;2022-04-25 05:13:47;21,1;53,4
90;2022-04-25 05:18:47;21,1;53,4
91;2022-04-25 05:23:47;21,1;53,4
92;2022-04-25 05:28:47;21,1;53,4
93;2022-04-25 05:33:47;21,1;53,4
94;2022-04-25 05:38:47;21,1;53,4
95;2022-04-25 05:43:47;21,1;53,4
96;2022-04-25 05:48:47;21,1;53,4
97;2022-04-25 05:53:47;21,1;53,4
98;2022-04-25 05:58:47;21,1;53,4
99;2022-04-25 06:03:47;21,1;53,4
100;2022-04-25 06:08:47;21,1;53,4
101;2022-04-25 06:13:47;21,1;53,4
102;2022-04-25 06:18:47;21,1;53,4
103;2022-04-25 06:23:47;21,1;53,4
104;2022-04-25 06:28:47;21,1;53,4
105;2022-04-25 06:33:47;21,1;53,4
106;2022-04-25 06:38:47;21,1;53,4
107;2022-04-25 06:43:47;21,1;53,4
108;2022-04-25 06:48:47;21,1;53,4
109;2022-04-25 06:53:47;21,1;53,4
110;2022-04-25 06:58:47;21,1;53,4
111;2022-04-25 07:03:47;21,1;53,4
112;2022-04-25 07:08:47;21,1;53,4
113;2022-04-25 07:13:47;21,1;53,4
114;2022-04-25 07:18:47;21,1;53,4
115;2022-04-25 07:23:47;21,1;53,4
116;2022-04-25 07:28:47;21,1;53,4
117;2022-04-25 07:33:47;21,1;53,4
118;2022-04-25 07:38:47;21,1;53,4
119;2022-04-25 07:43:47;21,1;53,4
120;2022-04-25 07:48:47;21,1;53,4
121;2022-04-25 07:53:47;21,1;53,4
122;2022-04-25 07:58:47;21,1;53,4
123;2022-04-25 08:03:47;21,1;53,4
124;2022-04-25 08:08:47;21,1;53,4
125;2022-04-25 08:13:47;21,1;53,4
126;2022-04-25 08:18:47;21,1;53,4
127;2022-04-25 08:23:47;21,1;53,4
128;2022-04-25 08:28:47;21,1;53,4
