RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V59;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3638;;
Temperature Maximum;26,7°C;;
Temperature Minimum;13,2°C;;
Temperature Average;17,8°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;65,5%RH;;
Humidity Minimum;43,2%RH;;
Humidity Average;57,2%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:48;;
End Time;29-05-2022 0:53;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:48:35;18,5;52
2;2022-05-16 09:53:35;19,9;52,7
3;2022-05-16 09:58:35;20,1;51,2
4;2022-05-16 10:03:35;20,4;51,2
5;2022-05-16 10:08:35;20,5;49,7
6;2022-05-16 10:13:35;20,5;48,2
7;2022-05-16 10:18:35;20,5;48,2
8;2022-05-16 10:23:35;20,6;48,2
9;2022-05-16 10:28:35;20,9;46,7
10;2022-05-16 10:33:35;20,8;47,7
11;2022-05-16 10:38:35;20;44,5
12;2022-05-16 10:43:35;18,7;44,9
13;2022-05-16 10:48:35;18,5;45,9
14;2022-05-16 10:53:35;18,2;46,4
15;2022-05-16 10:58:35;18,6;49,5
16;2022-05-16 11:03:35;19,4;52,6
17;2022-05-16 11:08:35;20;47,6
18;2022-05-16 11:13:35;20,4;46,1
19;2022-05-16 11:18:35;21,3;45,6
20;2022-05-16 11:23:35;21,7;45,2
21;2022-05-16 11:28:35;21,6;45,7
22;2022-05-16 11:33:35;21,5;47,8
23;2022-05-16 11:38:35;20,5;45,1
24;2022-05-16 11:43:35;20,7;47,7
25;2022-05-16 11:48:35;21,4;49,8
26;2022-05-16 11:53:35;21,6;47,8
27;2022-05-16 11:58:35;21,6;48,3
28;2022-05-16 12:03:35;21,1;46,7
29;2022-05-16 12:08:35;20,8;47,7
30;2022-05-16 12:13:35;22,2;49,4
31;2022-05-16 12:18:35;21,2;47,8
32;2022-05-16 12:23:35;21,4;46,8
33;2022-05-16 12:28:35;21,6;45,3
34;2022-05-16 12:33:35;21,9;44,8
35;2022-05-16 12:38:35;21,1;45,7
36;2022-05-16 12:43:35;21,6;46,3
37;2022-05-16 12:48:35;22,4;46,4
38;2022-05-16 12:53:35;22,3;44,8
39;2022-05-16 12:58:35;22,2;44,8
40;2022-05-16 13:03:35;21,8;44,7
41;2022-05-16 13:08:35;21,9;45,3
42;2022-05-16 13:13:35;23,3;45,9
43;2022-05-16 13:18:35;23,4;44,9
44;2022-05-16 13:23:35;23,1;44,9
45;2022-05-16 13:28:35;23;47,5
46;2022-05-16 13:33:35;23,2;45,9
47;2022-05-16 13:38:35;23,2;45,9
48;2022-05-16 13:43:35;22,9;45,9
49;2022-05-16 13:48:35;22,6;46,4
50;2022-05-16 13:53:35;22,4;46,9
51;2022-05-16 13:58:35;22,4;45,8
52;2022-05-16 14:03:35;22,4;45,9
53;2022-05-16 14:08:35;22,4;44,8
54;2022-05-16 14:13:35;22,8;44,4
55;2022-05-16 14:18:35;22,2;43,2
56;2022-05-16 14:23:35;22,5;46,9
57;2022-05-16 14:28:35;22,5;46,9
58;2022-05-16 14:33:35;22,6;46,9
59;2022-05-16 14:38:35;22,8;47,4
60;2022-05-16 14:43:35;22,9;47,4
61;2022-05-16 14:48:35;23;46,9
62;2022-05-16 14:53:35;23,1;45,4
63;2022-05-16 14:58:35;21,3;45,7
64;2022-05-16 15:03:35;20,5;46,7
65;2022-05-16 15:08:35;19,9;47,1
66;2022-05-16 15:13:35;19,7;47,6
67;2022-05-16 15:18:35;19,5;48,6
68;2022-05-16 15:23:35;19,4;48,6
69;2022-05-16 15:28:35;19,4;49,1
70;2022-05-16 15:33:35;19,3;49,1
71;2022-05-16 15:38:35;19,3;49,6
72;2022-05-16 15:43:35;19,3;49,6
73;2022-05-16 15:48:35;19,3;49,6
74;2022-05-16 15:53:35;19,3;49,6
75;2022-05-16 15:58:35;19,3;49,6
76;2022-05-16 16:03:35;19,3;49,6
77;2022-05-16 16:08:35;19,3;49,6
78;2022-05-16 16:13:35;19,3;49,6
79;2022-05-16 16:18:35;19,3;49,6
80;2022-05-16 16:23:35;19,3;49,6
81;2022-05-16 16:28:35;19,3;49,6
82;2022-05-16 16:33:35;19,3;49,6
83;2022-05-16 16:38:35;19,3;49,6
84;2022-05-16 16:43:35;19,3;49,6
85;2022-05-16 16:48:35;19,2;49,6
86;2022-05-16 16:53:35;19,2;50,1
87;2022-05-16 16:58:35;19,2;50,1
88;2022-05-16 17:03:35;19,2;50,1
89;2022-05-16 17:08:35;19,2;50,1
90;2022-05-16 17:13:35;19,1;50,1
91;2022-05-16 17:18:35;19,1;50,1
92;2022-05-16 17:23:35;19;50
93;2022-05-16 17:28:35;18,9;50,5
94;2022-05-16 17:33:35;18,8;50,5
95;2022-05-16 17:38:35;18,7;50,5
96;2022-05-16 17:43:35;18,7;51
97;2022-05-16 17:48:35;18,6;51
98;2022-05-16 17:53:35;18,5;51,5
99;2022-05-16 17:58:35;18,5;51,5
100;2022-05-16 18:03:35;18,4;51,5
101;2022-05-16 18:08:35;18,3;51,5
102;2022-05-16 18:13:35;18,2;51,4
103;2022-05-16 18:18:35;18,1;51,9
104;2022-05-16 18:23:35;18;51,9
105;2022-05-16 18:28:35;18;51,9
106;2022-05-16 18:33:35;17,9;52,4
107;2022-05-16 18:38:35;17,8;52,4
108;2022-05-16 18:43:35;17,8;52,4
109;2022-05-16 18:48:35;17,7;52,4
110;2022-05-16 18:53:35;17,6;52,4
111;2022-05-16 18:58:35;17,6;52,9
112;2022-05-16 19:03:35;17,5;52,8
113;2022-05-16 19:08:35;17,4;52,8
114;2022-05-16 19:13:35;17,4;53,3
115;2022-05-16 19:18:35;17,3;53,3
116;2022-05-16 19:23:35;17,3;53,3
117;2022-05-16 19:28:35;17,3;53,3
118;2022-05-16 19:33:35;17,2;53,3
119;2022-05-16 19:38:35;17,2;53,3
120;2022-05-16 19:43:35;17,1;53,3
121;2022-05-16 19:48:35;17,1;53,8
122;2022-05-16 19:53:35;17;53,8
123;2022-05-16 19:58:35;17;53,8
124;2022-05-16 20:03:35;16,9;53,7
125;2022-05-16 20:08:35;16,9;54,2
126;2022-05-16 20:13:35;16,8;54,2
127;2022-05-16 20:18:35;16,8;54,2
128;2022-05-16 20:23:35;16,8;54,2
129;2022-05-16 20:28:35;16,7;54,2
130;2022-05-16 20:33:35;16,7;54,7
131;2022-05-16 20:38:35;16,7;54,7
132;2022-05-16 20:43:35;16,7;54,7
133;2022-05-16 20:48:35;16,7;54,7
134;2022-05-16 20:53:35;16,6;54,7
