RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
Number;V573;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3625;;
Temperature Maximum;28,8°C;;
Temperature Minimum;11,9°C;;
Temperature Average;16,6°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;69,3%RH;;
Humidity Minimum;42,4%RH;;
Humidity Average;56,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16-05-2022 9:35;;
End Time;28-05-2022 23:35;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1;2022-05-16 09:35:01;18,6;52,2
2;2022-05-16 09:40:01;18,6;52,1
3;2022-05-16 09:45:01;18,3;51,1
4;2022-05-16 09:50:01;18,4;48,6
5;2022-05-16 09:55:01;18,3;48,1
6;2022-05-16 10:00:01;18,2;47,1
7;2022-05-16 10:05:01;17,9;46
8;2022-05-16 10:10:01;17,6;45,5
9;2022-05-16 10:15:01;17,4;45,5
10;2022-05-16 10:20:01;17,4;45,4
11;2022-05-16 10:25:01;17,3;45,9
12;2022-05-16 10:30:01;17,2;45,4
13;2022-05-16 10:35:01;17,2;45,9
14;2022-05-16 10:40:01;17,1;44,4
15;2022-05-16 10:45:01;17;44,9
16;2022-05-16 10:50:01;16,9;44,4
17;2022-05-16 10:55:01;17,1;46,4
18;2022-05-16 11:00:01;18,1;49,5
19;2022-05-16 11:05:01;19,2;50,6
20;2022-05-16 11:10:01;19,2;45,6
21;2022-05-16 11:15:01;18,7;43,5
22;2022-05-16 11:20:01;18,5;43
23;2022-05-16 11:25:01;18,3;42,4
24;2022-05-16 11:30:01;19,3;48,2
25;2022-05-16 11:35:01;19,6;43,6
26;2022-05-16 11:40:01;19,1;43,6
27;2022-05-16 11:45:01;19;44,1
28;2022-05-16 11:50:01;18,9;44,6
29;2022-05-16 11:55:01;18,8;44,6
30;2022-05-16 12:00:01;18,7;44,6
31;2022-05-16 12:05:01;18,6;44,6
32;2022-05-16 12:10:01;18,6;44,5
33;2022-05-16 12:15:01;18,5;44,5
34;2022-05-16 12:20:01;18,5;44,5
35;2022-05-16 12:25:01;18,5;44
36;2022-05-16 12:30:01;18,4;44,5
37;2022-05-16 12:35:01;18,6;44,5
38;2022-05-16 12:40:01;18,6;45
39;2022-05-16 12:45:01;18,5;44,5
40;2022-05-16 12:50:01;18,5;45
41;2022-05-16 12:55:01;18,5;45
42;2022-05-16 13:00:01;18,6;45,6
43;2022-05-16 13:05:01;18,6;45,6
44;2022-05-16 13:10:01;18,6;45,6
45;2022-05-16 13:15:01;18,6;45,6
46;2022-05-16 13:20:01;18,5;45,6
47;2022-05-16 13:25:01;18,5;45,6
48;2022-05-16 13:30:01;18,6;45,6
49;2022-05-16 13:35:01;18,7;45,6
50;2022-05-16 13:40:01;18,7;45,6
51;2022-05-16 13:45:01;18,6;45,1
52;2022-05-16 13:50:01;18,6;45,1
53;2022-05-16 13:55:01;18,5;45,6
54;2022-05-16 14:00:01;18,5;45,6
55;2022-05-16 14:05:01;18,5;45,6
56;2022-05-16 14:10:01;18,5;44,5
57;2022-05-16 14:15:01;19,3;45,1
58;2022-05-16 14:20:01;20,3;46,7
59;2022-05-16 14:25:01;21,6;47,4
60;2022-05-16 14:30:01;22,4;47
61;2022-05-16 14:35:01;22,7;46
62;2022-05-16 14:40:01;22,9;43,9
63;2022-05-16 14:45:01;20,6;43,2
64;2022-05-16 14:50:01;19,7;44,1
65;2022-05-16 14:55:01;19,2;44,6
66;2022-05-16 15:00:01;18,9;45,6
67;2022-05-16 15:05:01;18,7;45,6
68;2022-05-16 15:10:01;18,6;46,1
69;2022-05-16 15:15:01;18,6;46,6
70;2022-05-16 15:20:01;18,5;46,6
71;2022-05-16 15:25:01;18,5;47,1
72;2022-05-16 15:30:01;18,6;47,1
73;2022-05-16 15:35:01;18,5;47,1
74;2022-05-16 15:40:01;18,6;47,1
75;2022-05-16 15:45:01;18,6;47,1
76;2022-05-16 15:50:01;18,6;47,1
77;2022-05-16 15:55:01;18,6;47,1
78;2022-05-16 16:00:01;18,6;47,1
79;2022-05-16 16:05:01;18,6;47,1
80;2022-05-16 16:10:01;18,5;47,1
81;2022-05-16 16:15:01;18,5;47,1
82;2022-05-16 16:20:01;18,5;47,1
83;2022-05-16 16:25:01;18,5;47,1
84;2022-05-16 16:30:01;18,5;47,6
85;2022-05-16 16:35:01;18,5;47,6
86;2022-05-16 16:40:01;18,4;47,6
87;2022-05-16 16:45:01;18,4;47,6
88;2022-05-16 16:50:01;18,4;47,6
89;2022-05-16 16:55:01;18,4;47,6
90;2022-05-16 17:00:01;18,4;47,6
91;2022-05-16 17:05:01;18,3;47,6
92;2022-05-16 17:10:01;18,3;47,6
93;2022-05-16 17:15:01;18,2;47,6
94;2022-05-16 17:20:01;18,2;47,6
